,1
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.5874361917566637
153,0.0
154,0.14722312124937123
155,0.9981174333068036
156,0.0
157,0.0
158,0.0
159,0.8707351112970877
160,0.0
161,0.0
162,0.7201876243827452
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,1.8785698353054183
170,0.0
171,0.0
172,0.7849348011115826
173,0.19144316271772088
174,0.0
175,0.0
176,0.0
177,0.14987026165562417
178,0.0
179,0.0
180,0.0
181,0.0
182,1.1683292225061979
183,0.0
184,0.3471911810210587
185,0.047712563736159036
186,0.0
187,0.0
188,0.03956469529105563
189,0.0
190,0.0
191,0.0
192,0.3940198244999815
193,0.3819173550738327
194,0.0
195,0.16146788131655304
196,0.0
197,0.03319221701986671
198,0.6298998584426364
199,0.0
200,0.5704035483725893
201,0.0
202,0.0
203,0.0
204,0.0
205,0.8141770621084671
206,0.0
207,0.0
208,0.0
209,0.43582363871546637
210,0.0
211,0.0
212,1.151244542301707
213,0.0
214,0.0
215,0.889782495149318
216,0.0
217,0.0
218,0.42760364557103553
219,0.0
220,0.04494327075943508
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.5247035172694334
227,0.22630905741171095
228,0.5276705915385812
229,0.0
230,0.025757745396748567
231,0.0
232,0.0
233,0.0
234,0.0
235,0.6677539869710105
236,0.20485580606068096
237,0.0
238,0.08017968302738901
239,0.1627705442820066
240,0.0
241,0.22369905427917464
242,1.2664817820800292
243,0.33429702241399223
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.46618139493320365
250,0.21413168640517166
251,1.7123706728934707
252,0.0
253,0.3053415758506875
254,0.0
255,0.0
256,0.0
257,1.073582539008934
258,0.0
259,0.33574699287132137
260,0.0
261,0.0
262,0.0
263,0.09220438994192688
264,0.1693411190804166
265,0.0
266,0.0
267,0.59173249714691
268,0.0
269,0.0
270,0.2289403604695155
271,0.046777667751802234
272,0.0
273,1.007600686455121
274,0.0
275,0.5628245773439935
276,0.0
277,0.0
278,0.13584065398290066
279,1.1196427624592022
280,0.538009863739695
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.9002416198880562
288,0.0
289,0.21521140992320115
290,1.0482676066323808
291,0.6199690971745746
292,0.0
293,0.0
294,0.0
295,0.5685177508049339
296,0.0
297,0.0
298,0.41816704590351106
299,0.0
300,0.5469802074707758
301,0.0
302,0.0
303,0.0
304,0.048656293133161686
305,0.0
306,0.0
307,0.0
308,0.0
309,1.2096269866302827
310,0.0
311,0.0
312,0.28488741030962744
313,2.0857356166406356
314,0.0
315,0.0
316,0.8686556361324098
317,0.35650970808720994
318,0.0
319,0.0
320,0.0
321,0.0
322,0.0
323,0.0
324,0.0
325,0.0
326,0.0
327,0.0
328,0.24974291490181855
329,0.13126677924237135
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.4666920701237938
342,0.31985163833340335
343,0.0
344,0.0
345,0.0
346,0.23298057078224174
347,1.2861299390975138
348,0.0
349,0.0
350,0.0
351,0.0
352,0.0
353,0.5398888620024824
354,0.0
355,0.04826193000977668
356,0.0
357,1.182607860099039
358,0.2962436946888638
359,0.09706157544974472
360,1.4451866320117372
361,0.12785604101967923
362,0.23767383991391172
363,0.44520417389440575
364,0.0
365,1.6811878559730635
366,0.0
367,0.0
368,0.0
369,0.3817601919740222
370,0.0
371,0.0
372,0.0
373,0.0
374,0.0
375,0.0
376,0.0
377,0.4672240283934714
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,1.1702971493438628
384,0.0
385,0.25102702468674887
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,0.0
393,0.0
394,0.5969378523016435
395,0.3388524044736674
396,0.0
397,0.0
398,0.0
399,0.16467333047083085
400,0.0
401,0.0
402,0.0
403,0.0
404,1.5789578298235816
405,0.3290221613322709
406,1.153186785424468
407,0.0
408,0.29413059533564156
409,0.07842710211850044
410,0.22607892253441647
411,0.0
412,0.3228782430147764
413,0.30374023617695417
414,0.0
415,0.0
416,0.0
417,0.07506300404535199
418,0.09820438976292208
419,0.05753061590476616
420,0.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.0
426,0.20791644747106813
427,0.0
428,0.0
429,1.2347238842021102
430,0.8653440103920318
431,0.0
432,0.0
433,0.18314016886953496
434,0.0
435,1.1378746292704365
436,0.0
437,0.0
438,0.0
439,0.7328905615229144
440,0.7465451179223194
441,0.0
442,0.0
443,0.0
444,1.855549866182708
445,0.0
446,0.0
447,0.2737298295628906
448,1.1013031894720298
449,0.03896651126764669
450,0.0
451,0.0
452,0.0
453,0.0
454,1.0685040374375245
455,0.43038349781038393
456,0.7751031765656423
457,1.3408311655365357
458,0.8699843774071866
459,0.0
460,0.2103606570485066
461,0.0
462,0.525942396293215
463,0.26073286568492426
464,0.13022021768197534
465,0.0
466,0.0
467,0.16866638213538004
468,1.9792429440882733
469,0.6157497048391412
470,0.3586482129433444
471,0.0
472,0.0
473,0.0
474,0.0
475,0.3704294671484513
476,0.0
477,0.038884082354734284
478,0.3966854235070609
479,0.0
480,0.0
481,0.5232718031101454
482,0.0
483,0.0
484,0.0
485,0.0
486,0.04792163467871983
487,0.0
488,0.0
489,0.0
490,0.04848280361247614
491,0.1415322143613794
492,0.0
493,0.0
494,0.0
495,0.0
496,1.2287387925796578
497,0.0
498,1.2693668150734634
499,0.0
500,0.0
501,0.0
502,0.0
503,0.035414340618776956
504,0.0
505,0.615482008866252
506,0.0
507,0.23372081138061024
508,0.626799843542642
509,0.5216659332696758
510,0.09216013677938756
511,0.0
512,0.0
513,0.0
514,0.0
515,0.0
516,0.12876618151895078
517,0.0
518,0.27355737614236686
519,0.0
520,0.0
521,0.5492571776168922
522,0.10225516402169191
523,0.0
524,0.0
525,0.0
526,0.0
527,0.044360498341216525
528,0.0
529,0.1239207990270231
530,1.2476873352625062
531,0.0
532,0.0
533,0.39618481962784435
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,0.0
540,0.0
541,0.0
542,0.0
543,0.17769913878022425
544,0.6819818122073421
545,0.71019860456858
546,0.9613086240774978
547,0.0
548,0.0
549,0.0
550,0.0
551,0.0
552,0.0
553,0.4226458993657143
554,0.0
555,1.0001724009242297
556,0.0
557,0.014174436256097298
558,0.0
559,0.0
560,0.0
561,0.0
562,0.0
563,0.0
564,0.0
565,0.0
566,0.14627555688168553
567,0.3301206205122914
568,0.13989995875681965
569,0.0
570,0.0
571,0.0
572,0.0
573,0.0
574,0.7514299864034071
575,0.0
576,0.0
577,0.0
578,0.31717100936240133
579,0.36661214338994036
580,0.0
581,0.4420423754447456
582,0.0
583,0.0
584,0.2562865009514126
585,0.9412851802195611
586,0.0
587,0.3175973058864731
588,0.0
589,0.09726416156414297
590,0.36641758408087083
591,0.0
592,0.0
593,0.0
594,0.0
595,0.0
596,0.3439009994375979
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,1.7883511382822193
603,0.4808583637058869
604,0.0
605,1.7300541758783465
606,0.0
607,0.0
608,0.19672962380726103
609,0.0
610,0.8822374127087892
611,1.0646382853165755
612,0.0
613,0.0
614,0.23751045695538492
615,0.0
616,0.0
617,0.0
618,0.0
619,0.37831703038882325
620,0.0
621,0.0
622,0.46410914336578496
623,0.0
624,0.0
625,1.3084536252465222
626,0.7747910787309098
627,0.04831962381695531
628,0.09065955343397133
629,0.9678756631172387
630,0.0
631,0.31298323602051065
632,0.0
633,0.0
634,0.04851343253941921
635,0.0
636,0.0
637,0.18588394170355738
638,0.15968683977357379
639,0.0
640,0.0
641,0.9821405211093972
642,0.0
643,0.0
644,1.7387088391720926
645,0.9593983074225402
646,0.0
647,0.0
648,0.0
649,0.0
650,0.0
651,0.0
652,1.868528561838108
653,0.0
654,0.0
655,0.0
656,0.0
657,0.0
658,0.28912358893740425
659,0.0
660,0.16780819383252027
661,1.3068683421332086
662,0.016409424879276487
663,0.0
664,0.0
665,0.39204294146466984
666,0.29228857399568253
667,0.0
668,0.0
669,0.26184496783673983
670,1.8979416589241735
671,0.0
672,0.0
673,0.0
674,0.28316863832971634
675,0.0
676,0.3410247805836809
677,0.0
678,0.6933713795714505
679,0.2621643223512121
680,0.20608646613002626
681,0.0
682,0.0
683,0.0
684,0.0
685,0.0
686,0.0
687,1.0513027087613045
688,0.0
689,0.0
690,0.0
691,0.0
692,0.0
693,0.0
694,0.9410327577472524
695,0.80418183008369
696,0.1771190057347612
697,0.0
698,0.10041454802897501
699,0.02981853088807514
700,0.0
701,0.0
702,0.0
703,1.476020274703525
704,0.0
705,0.0
706,0.048540230198191224
707,0.0
708,0.278787399404379
709,0.0
710,0.49620341686251984
711,1.3044992425602884
712,0.0
713,0.0
714,0.0
715,0.0
716,0.0
717,0.0
718,0.0
719,0.0
720,0.0468786039567372
721,0.0
722,0.0
723,0.0
724,0.0
725,0.0
726,0.0
727,0.0
728,0.0
729,0.0
730,0.0
731,0.0
732,0.051689615029612355
733,0.0
734,0.0
735,0.6153698106220099
736,0.0
737,0.0
738,0.0
739,0.8334760958554914
740,0.0
741,0.39443810211443503
742,0.05958696197514594
743,0.0
744,0.0
745,1.1861494507996395
746,0.0
747,0.3811963554619404
748,0.0
749,0.0
750,0.0
751,0.03374243918814141
752,0.004523922687433774
753,0.0
754,0.3273437211957988
755,0.0
756,0.0
757,0.45433141689879797
758,1.2716666306350044
759,0.0
760,0.6478756053626372
761,0.0
762,0.3156693197787283
763,0.0
764,0.0
765,0.0
766,0.06037375164224144
767,0.0
768,0.0
769,0.04739304285291865
770,0.0
771,0.32471558049067933
772,1.0017248426263021
773,1.2787119950849697
774,0.0
775,0.0
776,0.0
777,0.0
778,0.0
779,0.5499404746510973
780,0.7402143195047135
781,0.8120496815477973
782,0.4261444395674272
783,0.0
784,0.0
785,0.0
786,1.1302811459375193
787,0.06813232680984582
788,0.0
789,0.4956787290110332
790,0.0
791,0.0
792,0.0
793,0.0
794,0.0
795,0.9028189092491397
796,0.7868285319325854
797,1.4548873885811515
798,0.20474508673678404
799,0.0
800,0.20891582093548397
801,1.1694446495219268
802,1.1038590675575533
803,0.0
804,0.0
805,1.9519275699655707
806,0.24226470100917954
807,0.0
808,0.6655265546023925
809,0.3495670587324171
810,0.8621033817973877
811,0.0
812,0.45735497838947814
813,0.0
814,0.6104298864716161
815,0.0
816,0.0
817,0.0
818,0.0
819,0.7270636989660914
820,0.29479095076446193
821,0.1087207581330619
822,1.4207018737531418
823,0.0
824,0.0
825,0.0
826,0.0
827,0.05425358360244922
828,0.0
829,0.4078326840498944
830,0.619584746035143
831,0.0
832,0.0
833,0.7785854188345347
834,0.42766041121710724
835,0.5151813064317291
836,0.0
837,0.0
838,0.0
839,0.0
840,0.38267200635819315
841,0.0
842,0.7973936337871497
843,0.0
844,0.0
845,0.0
846,0.0585250525916682
847,0.0
848,0.0
849,0.0
850,0.0
851,0.0
852,0.0
853,0.0
854,0.22908542808000293
855,0.0968415994877821
856,0.0
857,0.346851072814266
858,0.0
859,0.0
860,0.0
861,0.14718697903528816
862,0.0
863,0.0
864,0.0
865,1.098940215361512
866,0.0
867,0.0
868,0.38407844402210445
869,0.0
870,0.0
871,0.0
872,0.9156782281347438
873,0.0
874,0.0
875,0.0
876,1.0628043648395546
877,0.6574392901380139
878,0.0
879,0.0
880,0.9459834245403993
881,0.0
882,0.0
883,0.0
884,0.0
885,0.0
886,0.2535603753334455
887,0.0
888,0.0
889,0.43737698080562076
890,0.06671858881578516
891,1.2282597775124193
892,0.0
893,0.0
894,0.0
895,0.5264116206709006
896,0.0
897,1.102687374480982
898,0.0
899,0.0
900,1.2898308055431502
901,0.0
902,1.274967482266708
903,0.14899218634556108
904,0.0
905,0.12614789893547662
906,0.0
907,0.3136219967793615
908,0.0
909,0.0
910,0.0
911,0.0
912,0.0
913,0.0
914,0.0
915,0.0
916,0.0
917,0.8774720863096365
918,0.0
919,0.0
920,0.0
921,0.0
922,0.48381853514482337
923,0.5510224700716948
924,0.41152129261918347
925,0.0
926,0.758726792402132
927,0.6082048239413719
928,0.0
929,0.16044233605616023
930,0.0
931,0.5260217344299781
932,0.0
933,0.0
934,0.0
935,0.0
936,0.0
937,0.11594361681449099
938,0.7679817121364194
939,0.0
940,0.09732077872223081
941,0.5460698883868836
942,0.6254404362136856
943,0.0
944,0.854606036358997
945,0.17739228013630753
946,0.9264764536502534
947,0.0
948,0.13139910776293845
949,0.7049093781528007
950,0.0
951,0.09665843576657292
952,0.9310531588580496
953,0.0
954,0.3176116910580922
955,1.111602365061487
956,0.3359568259283999
957,1.1888870224165022
958,0.0
959,0.0
960,0.0
961,0.0
962,0.0
963,0.0
964,0.0
965,0.0
966,0.7863081833501999
967,0.0
968,0.0
969,0.0
970,0.0
971,0.0
972,0.0
973,0.0
974,0.0
975,0.0
976,0.0
977,0.0
978,0.0
979,0.0
980,0.0
981,0.0
982,0.0
983,0.2680053726111975
984,0.0
985,0.0
986,0.5595300415603737
987,0.31843926112204757
988,0.0
989,0.0
990,0.0
991,0.0
992,0.0
993,0.0
994,0.29241122918004203
995,0.0
996,0.4176329152657651
997,0.0
998,0.0
999,0.0
1000,0.0
1001,0.07170837682529481
1002,0.0
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.6641454077923343
1008,1.1778117975134161
1009,0.8474021796268333
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.8772675495869844
1018,1.4302679322101963
1019,0.14326269641632494
1020,0.6398737934031281
1021,0.0
1022,0.0
1023,0.0
1024,0.23255175608098322
1025,0.5206949618377728
1026,0.15692964970072448
1027,0.0
1028,0.0
1029,0.17964021703429806
1030,1.0544185099125434
1031,0.0
1032,0.7798719782169771
1033,0.0
1034,0.0
1035,0.0
1036,0.49021152124414874
1037,0.0
1038,0.0
1039,0.0
1040,0.0
1041,0.0
1042,0.0
1043,0.0
1044,0.0
1045,1.3727782322783768
1046,0.17301108861183606
1047,0.0
1048,0.0
1049,0.0
1050,0.0
1051,0.0
1052,1.0931481919832962
1053,0.0
1054,0.0
1055,0.0
1056,0.35635977419564135
1057,0.0
1058,0.0
1059,0.0
1060,0.22882027950979142
1061,0.0
1062,0.6989897930422444
1063,1.656101328329161
1064,0.0
1065,0.037120166884110926
1066,0.0
1067,0.0
1068,0.0
1069,0.12394340846025739
1070,0.0
1071,0.7329772535075223
1072,0.2097787322149461
1073,0.0
1074,0.0
1075,0.0
1076,0.05718196898188701
1077,0.0
1078,0.27889720970250653
1079,0.3640764162245945
1080,0.0
1081,0.30750840756146014
1082,0.0
1083,0.2837366236080241
1084,0.0
1085,0.161865934962114
1086,0.1391225801263868
1087,0.0
1088,0.04446092323886721
1089,0.16895292992516853
1090,0.0
1091,0.0
1092,0.0
1093,0.05542890880140391
1094,0.0
1095,0.8324459763685381
1096,0.0
1097,0.0
1098,0.7131062731566805
1099,1.8017190247880952
1100,0.61723861141688
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,0.0
1107,0.0
1108,0.4044299054874081
1109,0.0
1110,0.0
1111,0.0
1112,0.0
1113,0.0
1114,0.0
1115,0.0
1116,0.12115010777276647
1117,0.0
1118,0.04207821596913413
1119,0.0
1120,0.02072805666317224
1121,0.19226400242831473
1122,0.5480577772102045
1123,0.23981854790870585
1124,0.5868403496526994
1125,0.0
1126,0.0
1127,0.17597435681974866
1128,0.0
1129,0.0
1130,0.0
1131,0.0
1132,1.1581271396368562
1133,0.0
1134,0.0
1135,0.0
1136,0.30808811164707706
1137,0.12038528447402971
1138,0.826523069454901
1139,1.0344075062345408
1140,0.6309831326007298
1141,1.2202393916386047
1142,0.2828543298640363
1143,1.327400245841606
1144,0.5507761253622875
1145,0.8799671852541471
1146,0.0
1147,0.0
1148,0.0
1149,0.7702329283350632
1150,0.0
1151,1.2171378580528802
1152,0.7618896917510125
1153,0.0
1154,0.3941937459721978
1155,0.4608721944910001
1156,0.0
1157,0.0
1158,0.0
1159,0.582275933631797
1160,0.0
1161,0.5540124930196806
1162,0.0
1163,0.7056303145660376
1164,0.0
1165,0.0
1166,0.0
1167,0.0
1168,0.0
1169,0.6211254463513917
1170,0.0
1171,1.4820288982089607
1172,0.1729289896291015
1173,0.0
1174,1.578790049685464
1175,0.0
1176,0.0
1177,0.0404538867226105
1178,0.0
1179,0.07252806425321705
1180,0.0
1181,0.0
1182,0.5297095090823776
1183,0.0
1184,0.9633687542418187
1185,0.0
1186,0.0
1187,1.5218232919100347
1188,1.01184876081634
1189,0.34901241745182365
1190,1.6534746865838121
1191,0.556494959482434
1192,0.0
1193,0.0
1194,0.0
1195,0.6144583440571504
1196,1.0272618293631242
1197,1.5722811105947303
1198,0.3915839791131416
1199,0.0
1200,0.9306664202748659
1201,0.0
1202,0.0
1203,0.34243631720114165
1204,0.670214852673066
1205,0.0
1206,0.0
1207,0.1191148727451821
1208,0.14625302257130718
1209,0.5770367779413136
1210,0.0
1211,0.3575750804652966
1212,0.0
1213,0.0
1214,0.0
1215,0.0
1216,0.0
1217,0.45565661613756336
1218,0.0
1219,0.0
1220,0.8023237549772269
1221,0.0
1222,0.0
1223,0.5796642679763738
1224,0.0
1225,0.0
1226,0.0
1227,0.0
1228,0.0
1229,0.0
1230,0.09049412083348983
1231,0.0
1232,0.0
1233,0.305082944686243
1234,0.0
1235,0.27372902459584375
1236,0.0
1237,0.0
1238,0.10815868725688965
1239,0.0
1240,0.5986389133987723
1241,0.0
1242,0.0
1243,0.5547421160112175
1244,0.48730059917147195
1245,0.048183467158344165
1246,0.6790282159425727
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,0.0
1255,0.0
1256,0.0
1257,0.0
1258,0.0
1259,0.0
1260,0.37736802352836274
1261,0.0
1262,0.0
1263,0.0
1264,0.0
1265,0.0
1266,0.0
1267,0.0
1268,0.8730518261489343
1269,0.19204504656371718
1270,0.5953015041129777
1271,1.5383384546118781
1272,0.0
1273,0.0
1274,0.09212870270606097
1275,0.0
1276,0.3766900133420805
1277,0.0
1278,0.0
1279,1.274753439859116
1280,0.0
1281,0.0
1282,0.0
1283,2.0462880453705496
1284,0.0
1285,0.0
1286,0.0
1287,0.7016089010232437
1288,0.0
1289,0.70600838171601
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,0.260661775165148
1300,0.8576251600588198
1301,0.11744865660618216
1302,1.253032919481491
1303,0.0
1304,1.4449676216515837
1305,0.0
1306,0.0
1307,0.09838368360572838
1308,0.17363151964063062
1309,0.0
1310,0.8565227157527078
1311,1.1831056057699638
1312,0.2557612644187554
1313,0.0
1314,0.0
1315,0.0
1316,1.6392920278971936
1317,0.0
1318,0.23388726828941328
1319,0.0
1320,0.0
1321,0.0
1322,0.0
1323,0.0
1324,0.3500759828917408
1325,1.68664375677403
1326,0.0
1327,0.0
1328,0.0
1329,0.0
1330,0.0
1331,0.08131049182370523
1332,0.0
1333,0.0
1334,0.0
1335,0.23928010992405188
1336,0.752789467937325
1337,0.0
1338,0.047073006131873346
1339,0.5424108597664099
1340,0.16589780129380458
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.05767481171460102
1346,0.07332553088104551
1347,0.0
1348,0.0
1349,0.0
1350,0.0
1351,0.0
1352,0.6943936324871363
1353,0.0
1354,0.36851406589291114
1355,0.0
1356,0.0
1357,0.0
1358,0.039544361712269285
1359,0.38122974454710284
1360,0.5930007977234205
1361,0.0
1362,0.0
1363,0.40598755350358934
1364,0.0
1365,0.11602549273187396
1366,0.0
1367,0.6116112225224791
1368,0.0
1369,0.6598644860873878
1370,0.0
1371,0.8685415610563337
1372,0.0
1373,0.0
1374,0.0
1375,1.121666044971132
1376,0.047915730793872506
1377,0.0
1378,0.19226820341232667
1379,0.0
1380,0.0
1381,0.0
1382,0.4841051187414388
1383,0.06243255033168683
1384,0.0
1385,0.18173722090311836
1386,0.0
1387,0.7311958242747398
1388,1.411908622550546
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,0.02795078434790083
1399,0.0
1400,0.0
1401,0.0
1402,0.0
1403,0.3399710230253624
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,0.0
1409,0.0
1410,1.6040889515466015
1411,0.0
1412,0.0
1413,0.0
1414,0.690139078551681
1415,0.0
1416,0.0
1417,0.0
1418,0.39115779363207664
1419,1.2602663420874087
1420,0.0
1421,0.0
1422,0.22702660079777687
1423,0.1854159534087111
1424,0.0
1425,0.0
1426,0.4035617871021043
1427,0.0
1428,0.0
1429,0.2898460962159663
1430,0.0
1431,0.0
1432,0.0
1433,0.0
1434,0.15216831509203368
1435,0.5532603566180986
1436,0.3014270301542789
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,1.5126690378918155
1443,0.22972480555510938
1444,0.0
1445,1.0449359667922875
1446,0.7093213077172754
1447,0.3688793872933407
1448,0.0
1449,0.0
1450,1.5177023329879658
1451,0.16041244096685192
1452,0.0
1453,0.0
1454,0.0
1455,0.0
1456,0.0
1457,0.0
1458,0.46692513040994854
1459,0.5766595046253238
1460,2.0499285787341672
1461,0.4922653730232264
1462,0.0
1463,0.0
1464,0.0
1465,0.0
1466,0.0
1467,0.0
1468,0.38968982127067087
1469,1.5730229465545558
1470,0.0
1471,0.41087498532687605
1472,0.0
1473,1.6684893664498568
1474,0.45264510930034996
1475,0.0
1476,1.1041897334904434
1477,0.0
1478,0.0
1479,1.794344400374639
1480,0.0
1481,0.0
1482,0.0
1483,0.12178643829006591
1484,0.0
1485,0.74135945662021
1486,0.8187437479401746
1487,1.1669700443910274
1488,0.0
1489,0.0
1490,0.0
1491,0.0
1492,0.0
1493,0.0
1494,0.0
1495,0.0
1496,0.0
1497,0.0
1498,0.0
1499,0.0
1500,0.0
1501,0.0
1502,0.0
1503,0.5033155223992684
1504,0.0
1505,0.0
1506,0.0
1507,0.40778338974042605
1508,0.0
1509,0.0
1510,0.0
1511,0.0
1512,0.23558792307448423
1513,0.0
1514,0.0
1515,0.0
1516,1.159104907647669
1517,0.266426399673697
1518,0.04899997787413016
1519,0.0
1520,0.0
1521,0.0
1522,0.14427765947043106
1523,0.3152748935425147
1524,0.0
1525,0.254431667574312
1526,0.022578548131645185
1527,0.24899805169211592
1528,0.0
1529,0.0
1530,0.2798819023463793
1531,0.13081378626096832
1532,0.0
1533,0.0
1534,1.064594151007992
1535,0.0
1536,0.0
1537,0.37863143743168737
1538,0.0
1539,0.0
1540,0.0
1541,0.6553661534441833
1542,0.0
1543,1.101737648030953
1544,0.0
1545,0.0
1546,0.3086897136746193
1547,0.0
1548,0.1248190288760041
1549,0.0
1550,0.0
1551,0.24232647992737527
1552,0.0
1553,1.6139978789968747
1554,0.9841560475762633
1555,0.0
1556,0.0
1557,0.2948689564738889
1558,0.0
1559,0.0
1560,0.0
1561,0.0
1562,0.0
1563,0.0
1564,0.5268409319340763
1565,0.0
1566,0.0
1567,0.0
1568,0.3567463889358889
1569,0.0
1570,0.23017758096217084
1571,0.0
1572,0.0
1573,0.10804577495940464
1574,0.0
1575,0.04750981127490128
1576,0.0
1577,0.0
1578,0.0
1579,0.27559467808460925
1580,0.8778298262354819
1581,0.0
1582,0.0
1583,0.0
1584,0.0
1585,0.0
1586,0.0
1587,0.0
1588,0.0
1589,0.0
1590,0.6806320076096803
1591,0.04731233051565866
1592,0.7503530653680954
1593,0.0
1594,0.8884464127554048
1595,0.0
1596,0.0
1597,0.0
1598,0.0
1599,0.0
1600,0.0
1601,0.0
1602,0.0
1603,0.0
1604,0.04159070614915929
1605,0.0
1606,0.0
1607,0.0
1608,0.0
1609,0.0
1610,0.0
1611,0.0
1612,0.9235135808317007
1613,0.4882913595656231
1614,0.22825107572080608
1615,0.0
1616,0.18068129946966247
1617,0.0
1618,0.0
1619,0.0
1620,0.0
1621,0.0
1622,0.0
1623,0.26268589556766286
1624,0.0
1625,0.23922182354154375
1626,0.6797256893353213
1627,0.048581771812487504
1628,0.9228203371264594
1629,0.9337940222439145
1630,0.3368244088497218
1631,0.0
1632,0.0
1633,0.0
1634,0.0
1635,0.0
1636,0.011191625906179465
1637,0.0
1638,0.0
1639,0.0
1640,0.4730686167380756
1641,0.0
1642,0.252683144179688
1643,0.0
1644,0.8452122406497019
1645,0.0
1646,0.0
1647,0.0
1648,0.04804527909751275
1649,1.245957762997562
1650,2.1274624907083757
1651,0.0
1652,0.0
1653,0.1176100417401192
1654,0.0
1655,0.0
1656,0.0
1657,0.0
1658,0.370538287642017
1659,0.0
1660,0.0
1661,0.0
1662,0.0
1663,0.23392961548220664
1664,0.12069804983838855
1665,0.0
1666,0.23815101949419812
1667,0.0
1668,0.0
1669,1.4633397269688333
1670,0.15791006994334758
1671,0.0
1672,0.6984187527913388
1673,0.0
1674,0.2865814597194464
1675,0.3993988078945812
1676,0.0
1677,0.0
1678,0.0
1679,0.0
1680,0.833861072023385
1681,0.2208390535844359
1682,0.3067641064666863
1683,0.0
1684,0.0
1685,0.0
1686,0.6556367900218011
1687,1.0923134294559267
1688,0.14416180432897874
1689,0.9772982719408416
1690,0.0
1691,0.0
1692,0.0
1693,0.5776721631964651
1694,0.0
1695,0.2599256498909537
1696,0.0
1697,0.23381415864347466
1698,0.0
