,1,2
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,1.9105705481774238,2.4985430508318083
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,1.028964220159408,1.188687051315367
11,0.6779278309705489,0.6331878066304613
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.6504725359908573,0.9691310872185049
19,0.0,0.0
20,1.173338951018232,0.9813548154651702
21,0.0,0.0
22,0.150351360337362,0.0656511210927774
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,1.040517354332137,0.7128700676146508
28,0.27828601160392114,0.5603792701220529
29,0.0,0.0
30,2.0924026413399086,1.468254733615886
31,0.8370413141616788,1.108029958231842
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,1.3681551479483889,1.378674564662828
37,0.0,0.0
38,0.9579674750102877,0.7436725664290466
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.12277985537609794,0.09850558910681427
43,0.0,0.0
44,0.0,0.0
45,0.15538445374313573,0.2655779685218741
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.5965369669916339,0.39105090523305985
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0001477574450186527,0.08908316097764277
55,0.0,0.0
56,0.6906426184587655,0.7434156455580337
57,0.0,0.0
58,1.7076351404422485,1.089395942384222
59,0.0,0.0
60,0.707824423160822,0.5474795819514977
61,0.0,0.0
62,0.5701875282068313,0.593447511566288
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.834862996768894,1.4154910186190184
69,0.0,0.0
70,0.0,0.0
71,1.0238651986365712,1.1988307953724384
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,2.15172752232311,2.2338240329106416
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.549956724782815,0.6114232642294571
82,0.0,0.0
83,0.0,0.0
84,0.8717128402352018,1.3246437558989088
85,0.0,0.0
86,0.0,0.0
87,1.7395987482018405,1.9093760172329213
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.6169061046118866,0.647538289805486
92,0.0,0.0
93,0.6655331544546642,0.9691059236452085
94,0.0,0.0
95,0.0,0.0
96,2.182895482940411,1.9033143787199203
97,0.1416750410675736,0.0001472016067809651
98,0.0,0.0
99,0.0,0.0
100,0.0,0.0
101,0.0,0.0
102,0.0,0.0
103,1.2732254865639216,2.109846768065251
104,0.0,0.0
105,0.0,0.0
106,0.0,0.0
107,0.0,0.0
108,0.0,0.0
109,0.0,0.0
110,0.0,0.0
111,0.15962590524201958,0.16691172163888493
112,0.0,0.0
113,0.0,0.0
114,0.0,0.0
115,2.0721008307522517,1.5070486750789724
116,0.0,0.0
117,0.0,0.0
118,1.6590366631679054,1.8033130503061585
119,0.0,0.0
120,0.0,0.0
121,0.0,0.0
122,0.8920554182484666,0.4226329017485782
123,0.20556809094396636,0.002424058475754171
124,0.0,0.0
125,0.0,0.0
126,0.0,0.0
127,1.4716584624779314,0.8231304839127948
128,0.9362074674529227,1.046887728281035
129,0.0,0.0
130,0.0,0.0
131,0.0,0.0
132,0.0,0.0
133,0.8631638933412344,1.05673650476489
134,0.0,0.0
135,0.0,0.0
136,0.0,0.0
137,0.0,0.0
138,0.45484131491251556,0.5532143241420988
139,0.1348869516992158,0.20123503942658383
140,0.0,0.0
141,1.3774403147830532,1.0173831805048277
142,0.0,0.0
143,0.0,0.0
144,0.0,0.0
145,1.8219694837926332,2.1939721375949293
146,1.7328570178718683,1.0418999266297944
147,0.0,0.0
148,0.0,0.0
149,1.6533460076293,1.4420961936367647
150,0.0,0.0
151,0.0,0.0
152,0.0,0.0
153,0.0,0.0
154,0.0,0.0
155,0.0010254195191988962,0.14381339477998298
156,0.0,0.0
157,0.0,0.0
158,0.0,0.0
159,1.8143401742566108,1.8388006684014924
160,1.6894575470469781,1.916105883711941
161,0.47544091885118145,0.184518399056084
162,0.0,0.0
163,1.5252311285308393,1.1812994522928568
164,0.0,0.0
165,0.0,0.0
166,0.0,0.0
167,0.0,0.0
168,0.0,0.0
169,0.0,0.0
170,0.9496454422741109,1.16310490823254
171,0.0,0.0
172,0.0,0.0
173,0.0,0.0
174,0.0,0.0
175,0.0,0.0
176,0.5098830085532061,0.5932375630735268
177,0.0,0.0
178,0.0,0.0
179,1.2853273675533015,0.36587589215441646
180,0.0,0.0
181,0.0,0.0
182,0.0,0.0
183,0.0,0.0
184,0.0,0.0
185,0.0,0.0
186,0.0,0.0
187,0.0,0.0
188,0.0,0.0
189,0.0,0.0
190,0.012101462726515126,0.0006306808938074929
191,1.1728984667966753,0.9945142378935041
192,0.0,0.0
193,1.1726178190195262,1.2712285939721972
194,0.0,0.0
195,0.1498221785270572,0.2331145554292455
196,0.0,0.0
197,0.0,0.0
198,0.6328346507117244,0.7995065792676099
199,0.0,0.0
200,0.0,0.0
201,0.0,0.0
202,0.0,0.0
203,0.0,0.0
204,2.365246677679193,2.280753914947053
205,0.0,0.0
206,0.0,0.0
207,0.0,0.0
208,0.0,0.0
209,0.0,0.0
210,0.0,0.0
211,0.0,0.0
212,1.1613377544225165,0.9833430046344445
213,2.0640966469079443,2.4730763563599876
214,0.0,0.0
215,0.0,0.0
216,0.0,0.0
217,0.0,0.0
218,0.1481021060062072,0.1466252568241656
219,0.0,0.0
220,0.0,0.0
221,0.0,0.0
222,0.4554658494060115,0.582440517640851
223,0.0,0.0
224,0.0,0.0
225,0.03743785629122351,0.6384202604256234
226,0.9022579379112416,0.8811836618883901
227,0.0,0.0
228,0.24433634397431597,0.24377606576489827
229,0.0,0.0
230,0.776554187050898,1.112509015606775
231,0.0,0.0
232,2.412413165985206,2.1410896986720305
233,1.3769291358636029,1.2601691608100147
234,0.0,0.0
235,0.9625231916247637,0.8115524877413546
236,1.384550410737485,1.1661408724329008
237,0.7262080863362433,1.0401455841101659
238,0.1423073047834884,0.30131709708684457
239,0.0,0.0
240,0.8251453364506744,0.2857734761784187
241,1.1921857123269175,1.0793522589595468
242,0.0,0.0
243,0.8643839129911057,1.0297823839324851
244,0.0,0.0
245,0.0,0.0
246,0.0,0.0
247,0.7142574871219185,0.977755803512014
248,0.8267973191704632,0.8916352006577292
249,0.0,0.0
250,2.734480986048102,2.4903630563301724
251,0.0,0.0
252,0.0,0.0
253,0.0,0.0
254,0.0,0.0
255,0.0,0.0
256,0.5857002708541236,0.873041734309456
257,0.5057644861443482,0.37997954201064177
258,0.0,0.0
259,0.0,0.0
260,0.0,0.0
261,0.0,0.0
262,0.0,0.0
263,0.0,0.0
264,0.005292335924915415,0.01563171500729883
265,0.0,0.0
266,0.0,0.0
267,0.0,0.0
268,0.0,0.0
269,0.8200396183642581,1.1121681625743973
270,0.0,0.0
271,1.7334073342746732,2.6575899966498304
272,0.0,0.0
273,0.0,0.0
274,0.0,0.0
275,0.0,0.0
276,0.0,0.0
277,0.0,0.0
278,0.0,0.0
279,2.016021298287122,2.421764357134844
280,0.511583296772222,0.5118277085613532
281,1.5326895848519264,0.7310742780404492
282,0.0,0.0
283,0.8051501016008684,0.9435763480203516
284,0.0,0.0
285,0.1316677681776291,0.16760512829389917
286,0.0,0.0
287,0.0,0.0
288,0.0,0.0
289,0.0,0.0
290,0.0,0.0
291,0.1505243932191471,0.2905889807800618
292,0.47636328240566683,0.4766151572299612
293,0.0029653252545603546,0.007138757439707009
294,1.344342758532656,0.889357373403982
295,0.0,0.0
296,0.19656815414596682,0.4032519764410401
297,0.0,0.0
298,0.0,0.0
299,1.0944542688896652,1.6942056656484694
300,0.0,0.0
301,0.0,0.0
302,1.3480022393269433,1.5925162894311236
303,0.8190175454486832,0.7204643652356837
304,0.0,0.0
305,0.34031539029471636,0.6793049792967804
306,0.0,0.0
307,0.0,0.0
308,0.0,0.0
309,0.0,0.0
310,0.0,0.0
311,0.0,0.0
312,0.0,0.0
313,0.0,0.0
314,0.0,0.0
315,0.29539077672340314,0.15833810064620638
316,0.0,0.0
317,0.0,0.0
318,0.0,0.0
319,0.0,0.0
320,0.9894618905874395,1.5215383860918068
321,0.0,0.0
322,0.0,0.0
323,0.0,0.0
324,0.0,0.0
325,0.0,0.0
326,0.0,0.0
327,0.0,0.0
328,0.0,0.0
329,0.0,0.0
