,V0,V0_Dmean,V0_Dstd,V0.5,V0.5_Dmean,V0.5_Dstd,V1.0,V1.0_Dmean,V1.0_Dstd,V2.0,V2.0_Dmean,V2.0_Dstd,D2%,D2%_Dmean,D2%_Dstd,D3%,D3%_Dmean,D3%_Dstd
VMAT,99.738,2.99075266605703,1.3599552888106716,98.374,3.0278368951638592,1.3320357333346535,94.169,3.128004816406099,1.2719787980721446,74.975,3.528400331193211,1.1069430073641424,6.123387565972066,6.786620179249154,0.6188877443059385,5.817059315775344,6.512134872793441,0.6392150520904086
IMRT,100.0,2.8819241591277103,0.8226728471469678,99.989,2.882199230364461,0.82229931857832,99.579,2.890545696665815,0.8135809322239418,85.906,3.0842507112367885,0.6959095467911215,4.691017760631699,5.057292816422059,0.34645935801905936,4.523478334846889,4.905970435232228,0.3557712679614808
SOBP,100.0,12.280206974046964,4.078799065289698,100.0,12.280206974046964,4.078799065289698,99.997,12.28055401662716,4.07836808186073,99.933,12.287380461200884,4.070734336888184,21.478031763084978,23.380907510963514,1.73345312662688,20.63311271467298,22.59543672269212,1.8044495637576419
PBS,100.0,2.4849543298789523,0.5215444739231596,100.0,2.4849543298789523,0.5215444739231596,99.938,2.485930053467077,0.5202286403255891,82.28,2.6435572772671723,0.4237781535819438,3.61510809779757,3.8332035653344154,0.2016491486704136,3.5123043457714727,3.74240998042273,0.20948972424489787
