"","LIVER, MALE2","TransferredDose_SOBP_F2"
"Absolute Dose(Gy)","Liver (1) (Volume: 2225.8 mL)"
"11.40","53.54905"
"11.50","53.51932"
"11.60","53.48946"
"11.70","53.46012"
"11.80","53.43163"
"11.90","53.40331"
"12.00","53.37436"
"12.10","53.34573"
"12.20","53.31688"
"12.30","53.28777"
"12.40","53.25985"
"12.50","53.23189"
"12.60","53.20398"
"12.70","53.17571"
"12.80","53.14753"
"12.90","53.12018"
"13.00","53.09335"
"13.10","53.06576"
"13.20","53.03875"
"13.30","53.01183"
"13.40","52.98497"
"13.50","52.95806"
"13.60","52.93102"
"13.70","52.90438"
"13.80","52.87807"
"13.90","52.85231"
"14.00","52.82669"
"14.10","52.8007"
"14.20","52.77538"
"14.30","52.75009"
"14.40","52.72423"
"14.50","52.69779"
"14.60","52.67261"
"14.70","52.64729"
"14.80","52.62251"
"14.90","52.5974"
"15.00","52.57294"
"15.10","52.54822"
"15.20","52.52379"
"15.30","52.49872"
"15.40","52.47417"
"15.50","52.45047"
"15.60","52.42612"
"15.70","52.40198"
"15.80","52.37753"
"15.90","52.35356"
"16.00","52.32978"
"16.10","52.30631"
"16.20","52.28236"
"16.30","52.25831"
"16.40","52.23464"
"16.50","52.2108"
"16.60","52.18723"
"16.70","52.16419"
"16.80","52.1407"
"16.90","52.1177"
"17.00","52.09449"
"17.10","52.07145"
"17.20","52.04831"
"17.30","52.02533"
"17.40","52.00189"
"17.50","51.97944"
"17.60","51.95696"
"17.70","51.93355"
"17.80","51.91093"
"17.90","51.88857"
"18.00","51.86597"
"18.10","51.84389"
"18.20","51.82153"
"18.30","51.79896"
"18.40","51.77674"
"18.50","51.7542"
"18.60","51.7323"
"18.70","51.71065"
"18.80","51.68883"
"18.90","51.66655"
"19.00","51.64481"
"19.10","51.6225"
"19.20","51.60073"
"19.30","51.57881"
"19.40","51.55698"
"19.50","51.53559"
"19.60","51.51452"
"19.70","51.49302"
"19.80","51.47112"
"19.90","51.45001"
"20.00","51.42856"
"20.10","51.40754"
"20.20","51.38625"
"20.30","51.36499"
"20.40","51.34326"
"20.50","51.32176"
"20.60","51.30077"
"20.70","51.27976"
"20.80","51.25888"
"20.90","51.23809"
"21.00","51.21734"
"21.10","51.19673"
"21.20","51.17604"
"21.30","51.1552"
"21.40","51.13464"
"21.50","51.11391"
"21.60","51.09345"
"21.70","51.07323"
"21.80","51.05303"
"21.90","51.0321"
"22.00","51.01181"
"22.10","50.99112"
"22.20","50.97074"
"22.30","50.95082"
"22.40","50.93053"
"22.50","50.91035"
"22.60","50.89048"
"22.70","50.87051"
"22.80","50.85062"
"22.90","50.83022"
"23.00","50.81046"
"23.10","50.79064"
"23.20","50.77081"
"23.30","50.75089"
"23.40","50.73144"
"23.50","50.71216"
"23.60","50.69234"
"23.70","50.67342"
"23.80","50.65399"
"23.90","50.6347"
"24.00","50.61503"
"24.10","50.59545"
"24.20","50.57677"
"24.30","50.55773"
"24.40","50.53825"
"24.50","50.51887"
"24.60","50.49959"
"24.70","50.48036"
"24.80","50.46106"
"24.90","50.44164"
"25.00","50.42253"
"25.10","50.40362"
"25.20","50.38436"
"25.30","50.36521"
"25.40","50.34634"
"25.50","50.32735"
"25.60","50.30858"
"25.70","50.28947"
"25.80","50.27031"
"25.90","50.25158"
"26.00","50.23282"
"26.10","50.21426"
"26.20","50.19538"
"26.30","50.17655"
"26.40","50.15803"
"26.50","50.13941"
"26.60","50.12106"
"26.70","50.10276"
"26.80","50.08399"
"26.90","50.06507"
"27.00","50.04635"
"27.10","50.02819"
"27.20","50.00954"
"27.30","49.99089"
"27.40","49.97228"
"27.50","49.95357"
"27.60","49.93491"
"27.70","49.91679"
"27.80","49.89825"
"27.90","49.87957"
"28.00","49.86108"
"28.10","49.84255"
"28.20","49.82477"
"28.30","49.80643"
"28.40","49.78793"
"28.50","49.7698"
"28.60","49.7519"
"28.70","49.73385"
"28.80","49.71538"
"28.90","49.69682"
"29.00","49.67864"
"29.10","49.66046"
"29.20","49.6425"
"29.30","49.62462"
"29.40","49.60656"
"29.50","49.58858"
"29.60","49.57053"
"29.70","49.55262"
"29.80","49.53519"
"29.90","49.51707"
"30.00","49.49899"
"30.10","49.48101"
"30.20","49.46269"
"30.30","49.44501"
"30.40","49.42653"
"30.50","49.40848"
"30.60","49.39063"
"30.70","49.3729"
"30.80","49.3554"
"30.90","49.33793"
"31.00","49.31967"
"31.10","49.30163"
"31.20","49.28404"
"31.30","49.26634"
"31.40","49.24872"
"31.50","49.23098"
"31.60","49.21277"
"31.70","49.1951"
"31.80","49.17766"
"31.90","49.16003"
"32.00","49.14278"
"32.10","49.1254"
"32.20","49.10776"
"32.30","49.09016"
"32.40","49.07252"
"32.50","49.05522"
"32.60","49.03709"
"32.70","49.01949"
"32.80","49.00167"
"32.90","48.98366"
"33.00","48.96589"
"33.10","48.94808"
"33.20","48.93079"
"33.30","48.91332"
"33.40","48.89574"
"33.50","48.8781"
"33.60","48.86053"
"33.70","48.84318"
"33.80","48.82558"
"33.90","48.80827"
"34.00","48.79072"
"34.10","48.77343"
"34.20","48.75581"
"34.30","48.73851"
"34.40","48.72106"
"34.50","48.70342"
"34.60","48.68661"
"34.70","48.66932"
"34.80","48.65158"
"34.90","48.63447"
"35.00","48.61717"
"35.10","48.60045"
"35.20","48.5826"
"35.30","48.5653"
"35.40","48.54815"
"35.50","48.5304"
"35.60","48.51294"
"35.70","48.49534"
"35.80","48.47785"
"35.90","48.46062"
"36.00","48.44379"
"36.10","48.42668"
"36.20","48.4093"
"36.30","48.39214"
"36.40","48.37501"
"36.50","48.35734"
"36.60","48.34001"
"36.70","48.32279"
"36.80","48.30539"
"36.90","48.28822"
"37.00","48.2715"
"37.10","48.25387"
"37.20","48.23668"
"37.30","48.21982"
"37.40","48.20231"
"37.50","48.18491"
"37.60","48.16789"
"37.70","48.15041"
"37.80","48.13317"
"37.90","48.11606"
"38.00","48.09898"
"38.10","48.08166"
"38.20","48.06424"
"38.30","48.04768"
"38.40","48.0305"
"38.50","48.01309"
"38.60","47.99565"
"38.70","47.97833"
"38.80","47.96074"
"38.90","47.94396"
"39.00","47.9267"
"39.10","47.90987"
"39.20","47.89303"
"39.30","47.8757"
"39.40","47.85838"
"39.50","47.84149"
"39.60","47.82386"
"39.70","47.80683"
"39.80","47.79039"
"39.90","47.77268"
"40.00","47.75567"
"40.10","47.73798"
"40.20","47.72075"
"40.30","47.7038"
"40.40","47.68659"
"40.50","47.66958"
"40.60","47.65251"
"40.70","47.63494"
"40.80","47.61746"
"40.90","47.60039"
"41.00","47.58384"
"41.10","47.5668"
"41.20","47.54963"
"41.30","47.53238"
"41.40","47.51515"
"41.50","47.49755"
"41.60","47.47998"
"41.70","47.46242"
"41.80","47.44541"
"41.90","47.42814"
"42.00","47.41114"
"42.10","47.39363"
"42.20","47.37576"
"42.30","47.35866"
"42.40","47.34217"
"42.50","47.32464"
"42.60","47.30745"
"42.70","47.29002"
"42.80","47.27248"
"42.90","47.25505"
"43.00","47.23761"
"43.10","47.22013"
"43.20","47.20247"
"43.30","47.18507"
"43.40","47.16751"
"43.50","47.15005"
"43.60","47.13286"
"43.70","47.11531"
"43.80","47.09763"
"43.90","47.07968"
"44.00","47.06201"
"44.10","47.0452"
"44.20","47.02805"
"44.30","47.0107"
"44.40","46.99351"
"44.50","46.9756"
"44.60","46.9578"
"44.70","46.9401"
"44.80","46.92317"
"44.90","46.90554"
"45.00","46.88769"
"45.10","46.86999"
"45.20","46.85182"
"45.30","46.83435"
"45.40","46.8166"
"45.50","46.79901"
"45.60","46.78146"
"45.70","46.76355"
"45.80","46.74514"
"45.90","46.72743"
"46.00","46.71005"
"46.10","46.69203"
"46.20","46.6745"
"46.30","46.65725"
"46.40","46.63983"
"46.50","46.62215"
"46.60","46.60453"
"46.70","46.58714"
"46.80","46.57015"
"46.90","46.55227"
"47.00","46.53514"
"47.10","46.5182"
"47.20","46.50034"
"47.30","46.48322"
"47.40","46.46602"
"47.50","46.44866"
"47.60","46.43122"
"47.70","46.41405"
"47.80","46.39668"
"47.90","46.37945"
"48.00","46.36211"
"48.10","46.34476"
"48.20","46.32769"
"48.30","46.31055"
"48.40","46.29269"
"48.50","46.2752"
"48.60","46.25754"
"48.70","46.23998"
"48.80","46.22279"
"48.90","46.20518"
"49.00","46.18754"
"49.10","46.17016"
"49.20","46.15295"
"49.30","46.13573"
"49.40","46.11788"
"49.50","46.10042"
"49.60","46.08286"
"49.70","46.06554"
"49.80","46.04838"
"49.90","46.03085"
"50.00","46.01291"
"50.10","45.99545"
"50.20","45.97791"
"50.30","45.96047"
"50.40","45.9428"
"50.50","45.92503"
"50.60","45.90714"
"50.70","45.88876"
"50.80","45.87152"
"50.90","45.85395"
"51.00","45.8363"
"51.10","45.81846"
"51.20","45.80125"
"51.30","45.78335"
"51.40","45.76594"
"51.50","45.74869"
"51.60","45.73053"
"51.70","45.71217"
"51.80","45.69427"
"51.90","45.67656"
"52.00","45.65931"
"52.10","45.64154"
"52.20","45.62357"
"52.30","45.60567"
"52.40","45.58753"
"52.50","45.56941"
"52.60","45.55231"
"52.70","45.53473"
"52.80","45.51677"
"52.90","45.49876"
"53.00","45.48114"
"53.10","45.46325"
"53.20","45.44542"
"53.30","45.42712"
"53.40","45.40926"
"53.50","45.39124"
"53.60","45.37311"
"53.70","45.35442"
"53.80","45.33663"
"53.90","45.31872"
"54.00","45.3009"
"54.10","45.2828"
"54.20","45.26454"
"54.30","45.24689"
"54.40","45.22868"
"54.50","45.21041"
"54.60","45.19179"
"54.70","45.17341"
"54.80","45.15518"
"54.90","45.13756"
"55.00","45.11873"
"55.10","45.10048"
"55.20","45.08197"
"55.30","45.06366"
"55.40","45.04522"
"55.50","45.02649"
"55.60","45.008"
"55.70","44.98974"
"55.80","44.97106"
"55.90","44.95261"
"56.00","44.93379"
"56.10","44.91518"
"56.20","44.89655"
"56.30","44.87812"
"56.40","44.85986"
"56.50","44.84158"
"56.60","44.82301"
"56.70","44.80417"
"56.80","44.78586"
"56.90","44.76719"
"57.00","44.74889"
"57.10","44.73041"
"57.20","44.71194"
"57.30","44.69378"
"57.40","44.67506"
"57.50","44.65629"
"57.60","44.63745"
"57.70","44.61914"
"57.80","44.6004"
"57.90","44.5823"
"58.00","44.5642"
"58.10","44.54572"
"58.20","44.52758"
"58.30","44.50821"
"58.40","44.48878"
"58.50","44.47031"
"58.60","44.45195"
"58.70","44.43303"
"58.80","44.41472"
"58.90","44.39695"
"59.00","44.37826"
"59.10","44.35937"
"59.20","44.34044"
"59.30","44.32195"
"59.40","44.30346"
"59.50","44.2844"
"59.60","44.26526"
"59.70","44.24606"
"59.80","44.22697"
"59.90","44.20838"
"60.00","44.1896"
"60.10","44.17117"
"60.20","44.15282"
"60.30","44.13452"
"60.40","44.11645"
"60.50","44.09813"
"60.60","44.07932"
"60.70","44.06"
"60.80","44.04148"
"60.90","44.02274"
"61.00","44.00365"
"61.10","43.98521"
"61.20","43.96587"
"61.30","43.947"
"61.40","43.92832"
"61.50","43.90891"
"61.60","43.8902"
"61.70","43.87113"
"61.80","43.85207"
"61.90","43.83318"
"62.00","43.81386"
"62.10","43.79482"
"62.20","43.77616"
"62.30","43.75717"
"62.40","43.73839"
"62.50","43.71993"
"62.60","43.70076"
"62.70","43.68142"
"62.80","43.66224"
"62.90","43.64323"
"63.00","43.62386"
"63.10","43.60485"
"63.20","43.58564"
"63.30","43.56671"
"63.40","43.54727"
"63.50","43.5281"
"63.60","43.50861"
"63.70","43.48918"
"63.80","43.46991"
"63.90","43.45095"
"64.00","43.43212"
"64.10","43.41264"
"64.20","43.39315"
"64.30","43.37408"
"64.40","43.3544"
"64.50","43.3348"
"64.60","43.31588"
"64.70","43.29672"
"64.80","43.27739"
"64.90","43.25823"
"65.00","43.2384"
"65.10","43.21841"
"65.20","43.19864"
"65.30","43.17869"
"65.40","43.15914"
"65.50","43.13907"
"65.60","43.11889"
"65.70","43.09886"
"65.80","43.07894"
"65.90","43.05931"
"66.00","43.03979"
"66.10","43.01987"
"66.20","42.99989"
"66.30","42.98041"
"66.40","42.96065"
"66.50","42.94072"
"66.60","42.92106"
"66.70","42.90067"
"66.80","42.88056"
"66.90","42.85979"
"67.00","42.83971"
"67.10","42.81974"
"67.20","42.79911"
"67.30","42.77897"
"67.40","42.7589"
"67.50","42.73877"
"67.60","42.71814"
"67.70","42.69809"
"67.80","42.678"
"67.90","42.65792"
"68.00","42.63714"
"68.10","42.61662"
"68.20","42.59661"
"68.30","42.5765"
"68.40","42.55582"
"68.50","42.53532"
"68.60","42.51551"
"68.70","42.49524"
"68.80","42.47518"
"68.90","42.45474"
"69.00","42.43471"
"69.10","42.41454"
"69.20","42.39362"
"69.30","42.37256"
"69.40","42.35188"
"69.50","42.33105"
"69.60","42.31071"
"69.70","42.29031"
"69.80","42.26982"
"69.90","42.24903"
"70.00","42.22772"
"70.10","42.2069"
"70.20","42.18684"
"70.30","42.1667"
"70.40","42.14614"
"70.50","42.12521"
"70.60","42.10388"
"70.70","42.08286"
"70.80","42.06204"
"70.90","42.04147"
"71.00","42.02082"
"71.10","42.00028"
"71.20","41.97872"
"71.30","41.95781"
"71.40","41.93651"
"71.50","41.91587"
"71.60","41.89484"
"71.70","41.87396"
"71.80","41.85302"
"71.90","41.83148"
"72.00","41.81018"
"72.10","41.78929"
"72.20","41.76819"
"72.30","41.74661"
"72.40","41.72501"
"72.50","41.70349"
"72.60","41.68197"
"72.70","41.6607"
"72.80","41.63942"
"72.90","41.6179"
"73.00","41.59575"
"73.10","41.57435"
"73.20","41.55242"
"73.30","41.53065"
"73.40","41.50869"
"73.50","41.4866"
"73.60","41.46494"
"73.70","41.44316"
"73.80","41.42136"
"73.90","41.39975"
"74.00","41.37746"
"74.10","41.3554"
"74.20","41.33301"
"74.30","41.3111"
"74.40","41.28928"
"74.50","41.2671"
"74.60","41.24493"
"74.70","41.22247"
"74.80","41.19933"
"74.90","41.17701"
"75.00","41.15513"
"75.10","41.13265"
"75.20","41.11061"
"75.30","41.08824"
"75.40","41.0657"
"75.50","41.04284"
"75.60","41.02023"
"75.70","40.99752"
"75.80","40.97438"
"75.90","40.9515"
"76.00","40.92884"
"76.10","40.90564"
"76.20","40.88302"
"76.30","40.85989"
"76.40","40.83667"
"76.50","40.81377"
"76.60","40.79142"
"76.70","40.76831"
"76.80","40.7456"
"76.90","40.72254"
"77.00","40.69854"
"77.10","40.67522"
"77.20","40.65156"
"77.30","40.62766"
"77.40","40.6046"
"77.50","40.58068"
"77.60","40.55717"
"77.70","40.53355"
"77.80","40.51047"
"77.90","40.487"
"78.00","40.46362"
"78.10","40.4395"
"78.20","40.41534"
"78.30","40.39144"
"78.40","40.3674"
"78.50","40.34369"
"78.60","40.32026"
"78.70","40.29739"
"78.80","40.27373"
"78.90","40.2501"
"79.00","40.22597"
"79.10","40.20177"
"79.20","40.17766"
"79.30","40.15387"
"79.40","40.12945"
"79.50","40.10519"
"79.60","40.08056"
"79.70","40.05634"
"79.80","40.03184"
"79.90","40.00764"
"80.00","39.98356"
"80.10","39.95919"
"80.20","39.93418"
"80.30","39.90943"
"80.40","39.88467"
"80.50","39.85984"
"80.60","39.83467"
"80.70","39.80925"
"80.80","39.78447"
"80.90","39.75966"
"81.00","39.73469"
"81.10","39.70987"
"81.20","39.68482"
"81.30","39.65939"
"81.40","39.63431"
"81.50","39.60858"
"81.60","39.58332"
"81.70","39.55763"
"81.80","39.53166"
"81.90","39.50617"
"82.00","39.4802"
"82.10","39.45452"
"82.20","39.42866"
"82.30","39.40256"
"82.40","39.37619"
"82.50","39.3504"
"82.60","39.32371"
"82.70","39.29746"
"82.80","39.27046"
"82.90","39.24447"
"83.00","39.2184"
"83.10","39.19212"
"83.20","39.16526"
"83.30","39.13869"
"83.40","39.11261"
"83.50","39.08539"
"83.60","39.05835"
"83.70","39.03149"
"83.80","39.00458"
"83.90","38.97696"
"84.00","38.94972"
"84.10","38.92215"
"84.20","38.89433"
"84.30","38.86629"
"84.40","38.83847"
"84.50","38.81057"
"84.60","38.78338"
"84.70","38.75501"
"84.80","38.7269"
"84.90","38.69876"
"85.00","38.67102"
"85.10","38.64218"
"85.20","38.61361"
"85.30","38.58423"
"85.40","38.55504"
"85.50","38.52545"
"85.60","38.49675"
"85.70","38.46782"
"85.80","38.4383"
"85.90","38.40873"
"86.00","38.37922"
"86.10","38.34994"
"86.20","38.3212"
"86.30","38.29223"
"86.40","38.26295"
"86.50","38.23297"
"86.60","38.20297"
"86.70","38.17353"
"86.80","38.14339"
"86.90","38.11248"
"87.00","38.0826"
"87.10","38.0525"
"87.20","38.02214"
"87.30","37.99211"
"87.40","37.96126"
"87.50","37.93033"
"87.60","37.89867"
"87.70","37.86731"
"87.80","37.83618"
"87.90","37.80526"
"88.00","37.77421"
"88.10","37.74328"
"88.20","37.71144"
"88.30","37.67896"
"88.40","37.64668"
"88.50","37.61458"
"88.60","37.58176"
"88.70","37.54844"
"88.80","37.51533"
"88.90","37.48306"
"89.00","37.45062"
"89.10","37.41794"
"89.20","37.38452"
"89.30","37.35175"
"89.40","37.31857"
"89.50","37.28475"
"89.60","37.25096"
"89.70","37.21664"
"89.80","37.18237"
"89.90","37.14841"
"90.00","37.11493"
"90.10","37.08123"
"90.20","37.04663"
"90.30","37.01173"
"90.40","36.97636"
"90.50","36.94144"
"90.60","36.90614"
"90.70","36.86971"
"90.80","36.83353"
"90.90","36.79738"
"91.00","36.76186"
"91.10","36.72566"
"91.20","36.68841"
"91.30","36.65163"
"91.40","36.61467"
"91.50","36.5773"
"91.60","36.53977"
"91.70","36.50169"
"91.80","36.46337"
"91.90","36.42524"
"92.00","36.3874"
"92.10","36.34884"
"92.20","36.30973"
"92.30","36.27022"
"92.40","36.231"
"92.50","36.19127"
"92.60","36.15142"
"92.70","36.11016"
"92.80","36.06908"
"92.90","36.02837"
"93.00","35.9872"
"93.10","35.94628"
"93.20","35.90494"
"93.30","35.86284"
"93.40","35.8206"
"93.50","35.77854"
"93.60","35.73542"
"93.70","35.69153"
"93.80","35.64732"
"93.90","35.60391"
"94.00","35.55964"
"94.10","35.51508"
"94.20","35.47044"
"94.30","35.42523"
"94.40","35.37942"
"94.50","35.3333"
"94.60","35.28655"
"94.70","35.23887"
"94.80","35.19115"
"94.90","35.14365"
"95.00","35.0951"
"95.10","35.04575"
"95.20","34.99572"
"95.30","34.94564"
"95.40","34.89487"
"95.50","34.84334"
"95.60","34.79245"
"95.70","34.74028"
"95.80","34.68779"
"95.90","34.63427"
"96.00","34.58031"
"96.10","34.52593"
"96.20","34.47093"
"96.30","34.41573"
"96.40","34.35904"
"96.50","34.30111"
"96.60","34.24329"
"96.70","34.18349"
"96.80","34.12352"
"96.90","34.06256"
"97.00","34.00061"
"97.10","33.93666"
"97.20","33.87072"
"97.30","33.805"
"97.40","33.73779"
"97.50","33.66853"
"97.60","33.59852"
"97.70","33.52588"
"97.80","33.45274"
"97.90","33.37854"
"98.00","33.30244"
"98.10","33.22387"
"98.20","33.14416"
"98.30","33.06195"
"98.40","32.97678"
"98.50","32.8863"
"98.60","32.79"
"98.70","32.68792"
"98.80","32.57914"
"98.90","32.46459"
"99.00","32.34455"
"99.10","32.22167"
"99.20","32.09623"
"99.30","31.96818"
"99.40","31.83348"
"99.50","31.70115"
"99.60","31.56709"
"99.70","31.42992"
"99.80","31.29234"
"99.90","31.15568"
"100.00","31.01474"
"100.10","30.87532"
"100.20","30.73222"
"100.30","30.5858"
"100.40","30.43897"
"100.50","30.29232"
"100.60","30.1444"
"100.70","29.99518"
"100.80","29.83897"
"100.90","29.68103"
"101.00","29.52346"
"101.10","29.36052"
"101.20","29.19243"
"101.30","29.01633"
"101.40","28.82435"
"101.50","28.60852"
"101.60","28.37039"
"101.70","28.10195"
"101.80","27.78653"
"101.90","27.41559"
"102.00","27.00955"
"102.10","26.53082"
"102.20","25.94401"
"102.30","25.28929"
"102.40","24.55128"
"102.50","23.7563"
"102.60","22.89551"
"102.70","21.95176"
"102.80","20.93124"
"102.90","19.85209"
"103.00","18.78435"
"103.10","17.7227"
"103.20","16.66872"
"103.30","15.62594"
"103.40","14.60783"
"103.50","13.62795"
"103.60","12.68879"
"103.70","11.75823"
"103.80","10.82153"
"103.90","9.90165"
"104.00","9.00524"
"104.10","8.12253"
"104.20","7.29231"
"104.30","6.50568"
"104.40","5.78184"
"104.50","5.08784"
"104.60","4.45201"
"104.70","3.85228"
"104.80","3.30508"
"104.90","2.77624"
"105.00","2.26758"
"105.10","1.8485"
"105.20","1.52401"
"105.30","1.26469"
"105.40","1.07688"
"105.50","0.94676"
"105.60","0.85322"
"105.70","0.77277"
"105.80","0.70639"
"105.90","0.6438"
"106.00","0.58596"
"106.10","0.53244"
"106.20","0.48574"
"106.30","0.44236"
"106.40","0.40358"
"106.50","0.36957"
"106.60","0.33763"
"106.70","0.30747"
"106.80","0.27927"
"106.90","0.25421"
"107.00","0.22998"
"107.10","0.20694"
"107.20","0.18477"
"107.30","0.16405"
"107.40","0.14438"
"107.50","0.12536"
"107.60","0.10836"
"107.70","0.09222"
"107.80","0.07706"
"107.90","0.06229"
"108.00","0.0483"
"108.10","0.03587"
"108.20","0.02373"
"108.30","0.01213"
"108.40","0.00289"
"108.50","8.0E-5"
"108.60","0.0"
