"","LIVER, MALE2","TransferredDose_SOBP_F3"
"Absolute Dose(Gy)","Liver (1) (Volume: 2225.8 mL)"
"29.90","60.62984"
"30.00","60.62086"
"30.10","60.61244"
"30.20","60.60407"
"30.30","60.59582"
"30.40","60.58692"
"30.50","60.57821"
"30.60","60.5695"
"30.70","60.56074"
"30.80","60.55208"
"30.90","60.54334"
"31.00","60.53489"
"31.10","60.52646"
"31.20","60.51781"
"31.30","60.50929"
"31.40","60.5007"
"31.50","60.49214"
"31.60","60.48369"
"31.70","60.47518"
"31.80","60.46647"
"31.90","60.45797"
"32.00","60.44959"
"32.10","60.44102"
"32.20","60.43254"
"32.30","60.42372"
"32.40","60.41538"
"32.50","60.40717"
"32.60","60.39875"
"32.70","60.3901"
"32.80","60.38177"
"32.90","60.3734"
"33.00","60.36493"
"33.10","60.35653"
"33.20","60.34814"
"33.30","60.33969"
"33.40","60.33109"
"33.50","60.32252"
"33.60","60.31397"
"33.70","60.30549"
"33.80","60.29713"
"33.90","60.28853"
"34.00","60.28025"
"34.10","60.27187"
"34.20","60.26351"
"34.30","60.25518"
"34.40","60.24663"
"34.50","60.23846"
"34.60","60.23007"
"34.70","60.22155"
"34.80","60.21325"
"34.90","60.20459"
"35.00","60.19649"
"35.10","60.18818"
"35.20","60.17985"
"35.30","60.17172"
"35.40","60.16324"
"35.50","60.1548"
"35.60","60.14644"
"35.70","60.13811"
"35.80","60.12978"
"35.90","60.12148"
"36.00","60.11355"
"36.10","60.10542"
"36.20","60.09713"
"36.30","60.08857"
"36.40","60.08049"
"36.50","60.07203"
"36.60","60.06407"
"36.70","60.05606"
"36.80","60.04789"
"36.90","60.03992"
"37.00","60.03164"
"37.10","60.02354"
"37.20","60.01527"
"37.30","60.00708"
"37.40","59.99891"
"37.50","59.99084"
"37.60","59.98273"
"37.70","59.97463"
"37.80","59.96695"
"37.90","59.95846"
"38.00","59.95024"
"38.10","59.94219"
"38.20","59.9336"
"38.30","59.9253"
"38.40","59.9172"
"38.50","59.90898"
"38.60","59.90078"
"38.70","59.89284"
"38.80","59.88478"
"38.90","59.87667"
"39.00","59.86865"
"39.10","59.86022"
"39.20","59.85188"
"39.30","59.84381"
"39.40","59.83579"
"39.50","59.82748"
"39.60","59.81932"
"39.70","59.81114"
"39.80","59.80289"
"39.90","59.79436"
"40.00","59.78637"
"40.10","59.77797"
"40.20","59.76974"
"40.30","59.76132"
"40.40","59.75255"
"40.50","59.74431"
"40.60","59.73634"
"40.70","59.72793"
"40.80","59.71946"
"40.90","59.71142"
"41.00","59.70306"
"41.10","59.69468"
"41.20","59.68598"
"41.30","59.67757"
"41.40","59.66949"
"41.50","59.66137"
"41.60","59.65329"
"41.70","59.64489"
"41.80","59.63696"
"41.90","59.62838"
"42.00","59.61989"
"42.10","59.6118"
"42.20","59.60353"
"42.30","59.5956"
"42.40","59.58713"
"42.50","59.57892"
"42.60","59.57057"
"42.70","59.56266"
"42.80","59.55447"
"42.90","59.5461"
"43.00","59.53834"
"43.10","59.53057"
"43.20","59.52208"
"43.30","59.51409"
"43.40","59.5058"
"43.50","59.49788"
"43.60","59.48997"
"43.70","59.4816"
"43.80","59.47351"
"43.90","59.46598"
"44.00","59.45817"
"44.10","59.45048"
"44.20","59.44227"
"44.30","59.43413"
"44.40","59.42607"
"44.50","59.41828"
"44.60","59.41042"
"44.70","59.40275"
"44.80","59.39456"
"44.90","59.38637"
"45.00","59.37851"
"45.10","59.37032"
"45.20","59.3624"
"45.30","59.35442"
"45.40","59.34647"
"45.50","59.33849"
"45.60","59.33055"
"45.70","59.32278"
"45.80","59.31487"
"45.90","59.30731"
"46.00","59.29915"
"46.10","59.29095"
"46.20","59.28315"
"46.30","59.2752"
"46.40","59.26751"
"46.50","59.25929"
"46.60","59.25116"
"46.70","59.24323"
"46.80","59.23516"
"46.90","59.22758"
"47.00","59.21975"
"47.10","59.21218"
"47.20","59.20428"
"47.30","59.19638"
"47.40","59.18834"
"47.50","59.18017"
"47.60","59.17231"
"47.70","59.16424"
"47.80","59.15642"
"47.90","59.14858"
"48.00","59.14098"
"48.10","59.13309"
"48.20","59.12533"
"48.30","59.11757"
"48.40","59.10965"
"48.50","59.10188"
"48.60","59.09429"
"48.70","59.08632"
"48.80","59.07818"
"48.90","59.07009"
"49.00","59.06232"
"49.10","59.05452"
"49.20","59.0467"
"49.30","59.03928"
"49.40","59.03145"
"49.50","59.02365"
"49.60","59.01578"
"49.70","59.00821"
"49.80","58.99993"
"49.90","58.99242"
"50.00","58.98454"
"50.10","58.97664"
"50.20","58.96905"
"50.30","58.96132"
"50.40","58.95346"
"50.50","58.94581"
"50.60","58.93767"
"50.70","58.92973"
"50.80","58.92212"
"50.90","58.91411"
"51.00","58.906"
"51.10","58.89844"
"51.20","58.89067"
"51.30","58.88254"
"51.40","58.87462"
"51.50","58.86679"
"51.60","58.8591"
"51.70","58.85127"
"51.80","58.84355"
"51.90","58.83534"
"52.00","58.82773"
"52.10","58.82026"
"52.20","58.8124"
"52.30","58.8044"
"52.40","58.79666"
"52.50","58.78883"
"52.60","58.7805"
"52.70","58.77271"
"52.80","58.76509"
"52.90","58.75732"
"53.00","58.74932"
"53.10","58.74144"
"53.20","58.73341"
"53.30","58.72576"
"53.40","58.71818"
"53.50","58.71012"
"53.60","58.70206"
"53.70","58.69425"
"53.80","58.68627"
"53.90","58.67791"
"54.00","58.66997"
"54.10","58.66211"
"54.20","58.65434"
"54.30","58.64663"
"54.40","58.63877"
"54.50","58.63109"
"54.60","58.62331"
"54.70","58.61533"
"54.80","58.60736"
"54.90","58.59931"
"55.00","58.59152"
"55.10","58.58361"
"55.20","58.57526"
"55.30","58.56733"
"55.40","58.5594"
"55.50","58.55117"
"55.60","58.54304"
"55.70","58.53505"
"55.80","58.5271"
"55.90","58.5192"
"56.00","58.51148"
"56.10","58.5038"
"56.20","58.49581"
"56.30","58.48802"
"56.40","58.47993"
"56.50","58.47181"
"56.60","58.46351"
"56.70","58.45541"
"56.80","58.4471"
"56.90","58.43905"
"57.00","58.43083"
"57.10","58.42278"
"57.20","58.41501"
"57.30","58.40705"
"57.40","58.39868"
"57.50","58.3908"
"57.60","58.38267"
"57.70","58.37472"
"57.80","58.36622"
"57.90","58.35804"
"58.00","58.35003"
"58.10","58.34173"
"58.20","58.33304"
"58.30","58.32491"
"58.40","58.31679"
"58.50","58.30878"
"58.60","58.30051"
"58.70","58.29246"
"58.80","58.28443"
"58.90","58.27624"
"59.00","58.26785"
"59.10","58.25947"
"59.20","58.2512"
"59.30","58.24302"
"59.40","58.23494"
"59.50","58.22667"
"59.60","58.2182"
"59.70","58.21002"
"59.80","58.20134"
"59.90","58.19305"
"60.00","58.18456"
"60.10","58.17614"
"60.20","58.16794"
"60.30","58.15917"
"60.40","58.15069"
"60.50","58.1422"
"60.60","58.13353"
"60.70","58.12491"
"60.80","58.11645"
"60.90","58.108"
"61.00","58.09932"
"61.10","58.09087"
"61.20","58.08277"
"61.30","58.07504"
"61.40","58.06697"
"61.50","58.05876"
"61.60","58.05064"
"61.70","58.04248"
"61.80","58.03407"
"61.90","58.02538"
"62.00","58.01716"
"62.10","58.00892"
"62.20","58.00106"
"62.30","57.99259"
"62.40","57.98453"
"62.50","57.97631"
"62.60","57.96802"
"62.70","57.95996"
"62.80","57.951"
"62.90","57.94252"
"63.00","57.93403"
"63.10","57.92573"
"63.20","57.91723"
"63.30","57.90902"
"63.40","57.90077"
"63.50","57.8925"
"63.60","57.88425"
"63.70","57.8756"
"63.80","57.86718"
"63.90","57.85904"
"64.00","57.85068"
"64.10","57.84228"
"64.20","57.83401"
"64.30","57.82556"
"64.40","57.81697"
"64.50","57.80865"
"64.60","57.79994"
"64.70","57.79103"
"64.80","57.78212"
"64.90","57.77356"
"65.00","57.76448"
"65.10","57.75547"
"65.20","57.74667"
"65.30","57.73824"
"65.40","57.72956"
"65.50","57.72068"
"65.60","57.71168"
"65.70","57.70345"
"65.80","57.69482"
"65.90","57.68633"
"66.00","57.67759"
"66.10","57.66878"
"66.20","57.66013"
"66.30","57.65134"
"66.40","57.64224"
"66.50","57.6332"
"66.60","57.62393"
"66.70","57.61502"
"66.80","57.60647"
"66.90","57.59783"
"67.00","57.58893"
"67.10","57.58004"
"67.20","57.5709"
"67.30","57.56189"
"67.40","57.55316"
"67.50","57.54427"
"67.60","57.53552"
"67.70","57.52693"
"67.80","57.51783"
"67.90","57.50868"
"68.00","57.49994"
"68.10","57.49125"
"68.20","57.48205"
"68.30","57.47286"
"68.40","57.46317"
"68.50","57.45404"
"68.60","57.44522"
"68.70","57.4361"
"68.80","57.42699"
"68.90","57.41772"
"69.00","57.40863"
"69.10","57.39945"
"69.20","57.39021"
"69.30","57.38102"
"69.40","57.37212"
"69.50","57.36311"
"69.60","57.35391"
"69.70","57.34447"
"69.80","57.33561"
"69.90","57.32631"
"70.00","57.31663"
"70.10","57.30727"
"70.20","57.29791"
"70.30","57.2889"
"70.40","57.279"
"70.50","57.27006"
"70.60","57.26065"
"70.70","57.25133"
"70.80","57.24204"
"70.90","57.23243"
"71.00","57.2227"
"71.10","57.21283"
"71.20","57.2039"
"71.30","57.19438"
"71.40","57.18464"
"71.50","57.17546"
"71.60","57.16579"
"71.70","57.15619"
"71.80","57.14658"
"71.90","57.13714"
"72.00","57.12765"
"72.10","57.11761"
"72.20","57.10823"
"72.30","57.09866"
"72.40","57.08925"
"72.50","57.07972"
"72.60","57.07007"
"72.70","57.0602"
"72.80","57.05076"
"72.90","57.04094"
"73.00","57.03128"
"73.10","57.02184"
"73.20","57.01213"
"73.30","57.00271"
"73.40","56.99301"
"73.50","56.98324"
"73.60","56.97336"
"73.70","56.96339"
"73.80","56.95363"
"73.90","56.94423"
"74.00","56.93455"
"74.10","56.92469"
"74.20","56.91495"
"74.30","56.90503"
"74.40","56.89549"
"74.50","56.88576"
"74.60","56.876"
"74.70","56.86633"
"74.80","56.8563"
"74.90","56.84602"
"75.00","56.83635"
"75.10","56.82661"
"75.20","56.81679"
"75.30","56.80682"
"75.40","56.79647"
"75.50","56.78633"
"75.60","56.77612"
"75.70","56.76604"
"75.80","56.75597"
"75.90","56.74617"
"76.00","56.736"
"76.10","56.72575"
"76.20","56.71536"
"76.30","56.70501"
"76.40","56.69474"
"76.50","56.68438"
"76.60","56.67399"
"76.70","56.66364"
"76.80","56.65303"
"76.90","56.64234"
"77.00","56.63204"
"77.10","56.62142"
"77.20","56.61123"
"77.30","56.60081"
"77.40","56.59023"
"77.50","56.57974"
"77.60","56.56913"
"77.70","56.55846"
"77.80","56.54784"
"77.90","56.53677"
"78.00","56.5262"
"78.10","56.51501"
"78.20","56.50446"
"78.30","56.4935"
"78.40","56.48263"
"78.50","56.47143"
"78.60","56.46032"
"78.70","56.44901"
"78.80","56.43787"
"78.90","56.42708"
"79.00","56.41566"
"79.10","56.40464"
"79.20","56.39335"
"79.30","56.38209"
"79.40","56.37078"
"79.50","56.35962"
"79.60","56.34856"
"79.70","56.33725"
"79.80","56.32582"
"79.90","56.31462"
"80.00","56.30371"
"80.10","56.29249"
"80.20","56.28129"
"80.30","56.27018"
"80.40","56.25838"
"80.50","56.24659"
"80.60","56.23496"
"80.70","56.22335"
"80.80","56.2122"
"80.90","56.20067"
"81.00","56.18912"
"81.10","56.17733"
"81.20","56.16591"
"81.30","56.15404"
"81.40","56.1419"
"81.50","56.1297"
"81.60","56.11746"
"81.70","56.10556"
"81.80","56.09371"
"81.90","56.08195"
"82.00","56.07055"
"82.10","56.05851"
"82.20","56.04616"
"82.30","56.03374"
"82.40","56.02143"
"82.50","56.00933"
"82.60","55.99681"
"82.70","55.98433"
"82.80","55.97181"
"82.90","55.95925"
"83.00","55.94667"
"83.10","55.93373"
"83.20","55.92053"
"83.30","55.90738"
"83.40","55.89485"
"83.50","55.88187"
"83.60","55.86869"
"83.70","55.85562"
"83.80","55.84233"
"83.90","55.82913"
"84.00","55.8161"
"84.10","55.80244"
"84.20","55.78922"
"84.30","55.77562"
"84.40","55.76164"
"84.50","55.74765"
"84.60","55.73344"
"84.70","55.71864"
"84.80","55.70416"
"84.90","55.69004"
"85.00","55.67592"
"85.10","55.66181"
"85.20","55.64716"
"85.30","55.63266"
"85.40","55.61801"
"85.50","55.60319"
"85.60","55.58852"
"85.70","55.57395"
"85.80","55.55922"
"85.90","55.54484"
"86.00","55.53006"
"86.10","55.51557"
"86.20","55.5005"
"86.30","55.48597"
"86.40","55.47103"
"86.50","55.4558"
"86.60","55.44054"
"86.70","55.42528"
"86.80","55.41011"
"86.90","55.39493"
"87.00","55.3796"
"87.10","55.36411"
"87.20","55.34928"
"87.30","55.33393"
"87.40","55.31838"
"87.50","55.30286"
"87.60","55.28727"
"87.70","55.27107"
"87.80","55.25537"
"87.90","55.23916"
"88.00","55.2231"
"88.10","55.20678"
"88.20","55.19065"
"88.30","55.17464"
"88.40","55.15795"
"88.50","55.14161"
"88.60","55.12479"
"88.70","55.10785"
"88.80","55.09047"
"88.90","55.07367"
"89.00","55.05645"
"89.10","55.03961"
"89.20","55.02234"
"89.30","55.00489"
"89.40","54.98765"
"89.50","54.96978"
"89.60","54.95154"
"89.70","54.93357"
"89.80","54.91551"
"89.90","54.89745"
"90.00","54.87913"
"90.10","54.86049"
"90.20","54.84216"
"90.30","54.82347"
"90.40","54.80396"
"90.50","54.78469"
"90.60","54.76482"
"90.70","54.74508"
"90.80","54.72509"
"90.90","54.70538"
"91.00","54.68541"
"91.10","54.66521"
"91.20","54.64408"
"91.30","54.62302"
"91.40","54.60167"
"91.50","54.58028"
"91.60","54.55895"
"91.70","54.53697"
"91.80","54.51515"
"91.90","54.49253"
"92.00","54.47002"
"92.10","54.44695"
"92.20","54.42434"
"92.30","54.40087"
"92.40","54.37711"
"92.50","54.35286"
"92.60","54.32753"
"92.70","54.29935"
"92.80","54.26164"
"92.90","54.21229"
"93.00","54.15092"
"93.10","54.07619"
"93.20","53.98908"
"93.30","53.88835"
"93.40","53.77603"
"93.50","53.65696"
"93.60","53.53237"
"93.70","53.40349"
"93.80","53.27119"
"93.90","53.1363"
"94.00","52.99732"
"94.10","52.8558"
"94.20","52.71346"
"94.30","52.57282"
"94.40","52.4335"
"94.50","52.29558"
"94.60","52.15888"
"94.70","52.02147"
"94.80","51.88482"
"94.90","51.7465"
"95.00","51.60824"
"95.10","51.4692"
"95.20","51.32929"
"95.30","51.18819"
"95.40","51.04547"
"95.50","50.90214"
"95.60","50.75803"
"95.70","50.61366"
"95.80","50.46766"
"95.90","50.32131"
"96.00","50.17389"
"96.10","50.02682"
"96.20","49.8788"
"96.30","49.73077"
"96.40","49.5829"
"96.50","49.43433"
"96.60","49.28573"
"96.70","49.13626"
"96.80","48.98443"
"96.90","48.82957"
"97.00","48.67277"
"97.10","48.51069"
"97.20","48.34447"
"97.30","48.17357"
"97.40","47.9966"
"97.50","47.81577"
"97.60","47.62771"
"97.70","47.43473"
"97.80","47.23399"
"97.90","47.02652"
"98.00","46.81054"
"98.10","46.58535"
"98.20","46.35072"
"98.30","46.10514"
"98.40","45.84946"
"98.50","45.58291"
"98.60","45.30555"
"98.70","45.013"
"98.80","44.70524"
"98.90","44.38828"
"99.00","44.06687"
"99.10","43.73371"
"99.20","43.38216"
"99.30","43.00974"
"99.40","42.60673"
"99.50","42.14834"
"99.60","41.6339"
"99.70","41.08074"
"99.80","40.5034"
"99.90","39.90952"
"100.00","39.28817"
"100.10","38.67148"
"100.20","38.05937"
"100.30","37.43212"
"100.40","36.79006"
"100.50","36.1243"
"100.60","35.44172"
"100.70","34.72984"
"100.80","33.99571"
"100.90","33.23547"
"101.00","32.44801"
"101.10","31.62931"
"101.20","30.79034"
"101.30","29.92454"
"101.40","29.02265"
"101.50","28.06379"
"101.60","27.06511"
"101.70","26.00853"
"101.80","24.88703"
"101.90","23.71808"
"102.00","22.51426"
"102.10","21.29062"
"102.20","20.04261"
"102.30","18.73828"
"102.40","17.38854"
"102.50","15.95938"
"102.60","14.43933"
"102.70","12.83449"
"102.80","11.11347"
"102.90","9.20119"
"103.00","7.23194"
"103.10","5.48964"
"103.20","4.0395"
"103.30","2.89871"
"103.40","1.98302"
"103.50","1.2299"
"103.60","0.706"
"103.70","0.34457"
"103.80","0.13237"
"103.90","0.0468"
"104.00","0.01375"
"104.10","0.00174"
"104.20","0.0"
